card_brand,card_type,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,account_age,pin_age,card_brand_encoded
2.0,0.0,1,2,49425.0,2014-11-01,2014,0,12,12,2
1.0,0.0,1,1,47330.0,2013-07-01,2013,0,13,13,1
1.0,0.0,1,2,50774.0,2012-07-01,2026,0,14,0,1
1.0,0.0,1,2,75640.0,2003-11-01,2024,0,23,2,1
2.0,0.0,1,1,65540.0,2007-05-01,2026,0,19,0,2
2.0,0.0,1,2,16998.0,2020-02-01,2020,0,6,6,2
2.0,1.0,0,1,17100.0,2020-02-01,2020,0,6,6,2
1.0,1.0,1,2,9000.0,2009-03-01,2025,0,17,1,1
2.0,0.0,1,1,14424.0,2007-11-01,2010,0,19,16,2
2.0,1.0,1,2,5700.0,2009-07-01,2025,0,17,1,2
1.0,0.0,0,1,14626.0,2014-07-01,2014,0,12,12,1
2.0,1.0,1,1,200.0,2012-02-01,2026,0,14,0,2
1.0,0.0,1,1,282.0,2007-12-01,2024,0,19,2,1
1.0,0.0,1,2,350.0,2005-03-01,2025,0,21,1,1
1.0,0.0,0,2,42537.0,2010-09-01,2010,0,16,16,1
2.0,0.0,1,1,21073.0,2007-11-01,2025,0,19,1,2
1.0,0.0,1,2,10722.0,2020-02-01,2020,0,6,6,1
2.0,0.0,0,2,27618.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,27180.0,2011-09-01,2025,0,15,1,1
1.0,0.0,0,2,18555.0,2002-11-01,2025,0,24,1,1
1.0,0.0,0,1,16746.0,2012-07-01,2026,0,14,0,1
1.0,0.0,1,1,15974.0,2013-09-01,2013,0,13,13,1
1.0,0.0,1,2,17417.0,2008-05-01,2024,0,18,2,1
2.0,0.0,1,2,519.0,2020-02-01,2020,0,6,6,2
1.0,1.0,1,1,11500.0,2005-12-01,2013,0,21,13,1
2.0,1.0,1,1,10100.0,2010-07-01,2025,0,16,1,2
1.0,0.0,1,2,26174.0,2010-10-01,2025,0,16,1,1
2.0,1.0,1,2,16400.0,2001-03-01,2025,0,25,1,2
2.0,1.0,1,1,8000.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,24645.0,2015-02-01,2015,0,11,11,1
2.0,0.0,1,2,14805.0,2018-12-01,2018,0,8,8,2
2.0,1.0,0,1,3100.0,2006-09-01,2006,0,20,20,2
1.0,0.0,1,2,6710.0,2005-04-01,2013,0,21,13,1
1.0,0.0,1,2,7176.0,2002-06-01,2026,0,24,0,1
2.0,1.0,1,2,8000.0,2003-03-01,2022,0,23,4,2
1.0,1.0,1,2,64.0,2001-03-01,2006,0,25,20,1
2.0,1.0,1,2,16400.0,2009-07-01,2024,0,17,2,2
1.0,0.0,1,2,2536.0,2008-09-01,2022,0,18,4,1
1.0,0.0,1,1,30403.0,2009-02-01,2014,0,17,12,1
1.0,0.0,0,1,32636.0,2006-09-01,2016,0,20,10,1
1.0,0.0,1,2,2536.0,2009-05-01,2024,0,17,2,1
1.0,0.0,1,2,23072.0,2016-05-01,2016,0,10,10,1
1.0,0.0,1,1,20881.0,2014-11-01,2014,0,12,12,1
2.0,0.0,1,1,12325.0,2009-05-01,2024,0,17,2,2
2.0,0.0,1,2,3433.0,2007-05-01,2007,0,19,19,2
2.0,1.0,1,1,16900.0,2005-06-01,2014,0,21,12,2
2.0,1.0,1,2,31.0,2005-10-01,2013,0,21,13,2
1.0,0.0,0,1,23995.0,2014-10-01,2014,0,12,12,1
2.0,1.0,1,1,16900.0,2010-05-01,2010,0,16,16,2
1.0,1.0,0,1,60.0,2012-11-01,2026,0,14,0,1
1.0,1.0,1,2,5200.0,2011-07-01,2025,0,15,1,0
1.0,1.0,1,1,9800.0,2009-09-01,2024,0,17,2,1
1.0,0.0,1,2,21417.0,2010-11-01,2010,0,16,16,1
1.0,1.0,1,1,14600.0,2011-05-01,2018,0,15,8,1
2.0,0.0,0,2,23898.0,2011-08-01,2025,0,15,1,2
1.0,1.0,1,2,18200.0,2007-06-01,2022,0,19,4,1
1.0,0.0,1,2,16034.0,2010-05-01,2010,0,16,16,1
1.0,0.0,1,2,24775.0,2026-03-01,2010,0,0,16,1
1.0,0.0,1,2,1976.0,2000-10-01,2022,0,26,4,1
2.0,0.0,1,2,27623.0,2010-02-01,2018,0,16,8,2
1.0,0.0,1,1,17584.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,1,56640.0,2013-04-01,2013,0,13,13,1
2.0,0.0,1,1,39553.0,2020-02-01,2020,0,6,6,2
1.0,1.0,1,1,21900.0,2012-09-01,2026,0,14,0,1
2.0,1.0,1,2,29200.0,2000-05-01,2010,0,26,16,2
1.0,1.0,1,1,26600.0,2005-07-01,2024,0,21,2,0
2.0,0.0,1,1,16464.0,2008-09-01,2024,0,18,2,2
1.0,0.0,1,2,19100.0,2006-11-01,2007,0,20,19,1
1.0,0.0,1,1,19332.0,2012-11-01,2026,0,14,0,1
1.0,0.0,1,2,39431.0,2009-10-01,2016,0,17,10,1
1.0,1.0,0,1,9800.0,2007-09-01,2015,0,19,11,1
1.0,0.0,1,1,1866.0,2007-12-01,2014,0,19,12,1
2.0,0.0,1,1,10000.0,2009-03-01,2026,0,17,0,2
1.0,1.0,1,1,7600.0,2026-08-01,2025,0,0,1,0
1.0,0.0,1,1,4067.0,2026-05-01,2020,0,0,6,1
2.0,0.0,1,2,367.0,2010-02-01,2015,0,16,11,2
1.0,1.0,1,2,9400.0,2013-02-01,2013,0,13,13,1
2.0,1.0,1,1,11500.0,2002-10-01,2024,0,24,2,2
1.0,1.0,0,2,9500.0,2011-11-01,2025,0,15,1,0
2.0,0.0,1,1,13356.0,2007-02-01,2007,0,19,19,2
2.0,0.0,1,1,16385.0,2003-04-01,2025,0,23,1,2
1.0,0.0,1,1,37303.0,2008-10-01,2025,0,18,1,1
2.0,1.0,1,1,16900.0,2005-04-01,2014,0,21,12,2
1.0,0.0,1,2,33723.0,2008-07-01,2010,0,18,16,1
1.0,1.0,1,2,14600.0,2015-07-01,2015,0,11,11,0
1.0,0.0,1,1,38084.0,2009-03-01,2010,0,17,16,1
2.0,1.0,1,2,22300.0,2005-12-01,2014,0,21,12,2
1.0,0.0,1,2,62760.0,2026-11-01,2010,0,0,16,1
1.0,1.0,1,1,62.0,2009-06-01,2024,0,17,2,1
2.0,1.0,1,1,76.0,2007-12-01,2025,0,19,1,2
1.0,0.0,1,1,98334.0,2003-03-01,2007,0,23,19,1
1.0,0.0,1,2,141391.0,2005-06-01,2021,0,21,5,1
1.0,0.0,0,2,15292.0,2008-06-01,2025,0,18,1,1
1.0,0.0,1,3,11696.0,2008-02-01,2015,0,18,11,1
1.0,1.0,1,2,0.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,2,10198.0,2010-12-01,2013,0,16,13,2
2.0,1.0,1,1,1800.0,2013-12-01,2013,0,13,13,2
1.0,0.0,1,1,5716.0,2010-12-01,2020,0,16,6,1
1.0,1.0,1,3,22400.0,2026-05-01,2015,0,0,11,0
2.0,0.0,1,2,7202.0,2001-12-01,2016,0,25,10,2
1.0,0.0,1,1,15516.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,1,7800.0,2005-10-01,2022,0,21,4,0
1.0,1.0,1,1,7900.0,2011-05-01,2025,0,15,1,1
1.0,0.0,1,2,2072.0,2010-08-01,2010,0,16,16,1
2.0,1.0,1,2,49.0,2010-10-01,2010,0,16,16,2
2.0,1.0,1,1,7700.0,2010-04-01,2010,0,16,16,2
1.0,0.0,1,1,16266.0,2006-04-01,2007,0,20,19,1
1.0,1.0,1,2,9.0,2007-03-01,2015,0,19,11,1
2.0,0.0,1,2,5141.0,2010-03-01,2010,0,16,16,2
1.0,0.0,1,2,1990.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,19700.0,2002-05-01,2025,0,24,1,2
2.0,0.0,1,2,29740.0,2006-12-01,2025,0,20,1,2
1.0,1.0,1,1,16800.0,2012-04-01,2026,0,14,0,1
2.0,0.0,1,1,17010.0,2011-12-01,2025,0,15,1,2
1.0,1.0,1,2,22800.0,2026-12-01,2016,0,0,10,0
2.0,0.0,1,1,21086.0,2013-05-01,2013,0,13,13,2
1.0,0.0,1,1,14531.0,2014-06-01,2014,0,12,12,1
1.0,1.0,0,2,8900.0,2016-09-01,2016,0,10,10,1
2.0,1.0,1,1,10000.0,2009-06-01,2016,0,17,10,2
1.0,0.0,1,1,14227.0,2011-10-01,2026,0,15,0,1
1.0,1.0,1,2,11200.0,2010-11-01,2010,0,16,16,0
2.0,1.0,1,1,111.0,2019-02-01,2019,0,7,7,2
1.0,0.0,1,1,14532.0,2009-12-01,2020,0,17,6,1
1.0,0.0,1,1,30044.0,2007-10-01,2025,0,19,1,1
1.0,0.0,1,1,14270.0,2002-12-01,2014,0,24,12,1
1.0,0.0,1,2,23189.0,2007-12-01,2022,0,19,4,1
1.0,0.0,1,2,22424.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,1,3039.0,2008-08-01,2022,0,18,4,1
1.0,0.0,1,1,39751.0,2006-05-01,2007,0,20,19,1
1.0,0.0,1,1,27876.0,2015-12-01,2015,0,11,11,1
1.0,0.0,1,2,21743.0,2007-08-01,2007,0,19,19,1
1.0,0.0,1,2,21120.0,2016-09-01,2016,0,10,10,1
1.0,0.0,1,1,29828.0,2010-07-01,2025,0,16,1,1
1.0,0.0,0,1,9740.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,14600.0,2006-03-01,2014,0,20,12,0
1.0,0.0,1,2,14624.0,2011-07-01,2015,0,15,11,1
2.0,1.0,1,3,84.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,2,9094.0,1993-03-01,2025,0,33,1,1
1.0,0.0,1,1,19952.0,2020-02-01,2020,0,6,6,1
1.0,1.0,0,1,57.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,1,55.0,2011-10-01,2025,0,15,1,1
1.0,0.0,1,2,8668.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,10200.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,2,25020.0,2011-05-01,2025,0,15,1,2
2.0,1.0,0,2,16500.0,2003-12-01,2025,0,23,1,2
1.0,1.0,1,2,10200.0,1997-12-01,2025,0,29,1,0
2.0,1.0,1,2,12800.0,2026-07-01,2006,0,0,20,2
1.0,0.0,1,2,14029.0,2009-09-01,2010,0,17,16,1
1.0,0.0,1,2,11641.0,2006-05-01,2010,0,20,16,1
2.0,1.0,1,2,69.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,2,21800.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,2,24759.0,2020-02-01,2020,0,6,6,2
2.0,1.0,0,2,4400.0,2017-07-01,2017,0,9,9,2
2.0,0.0,1,1,34886.0,2025-08-01,2010,0,1,16,2
2.0,0.0,1,2,42491.0,2012-05-01,2026,0,14,0,2
1.0,0.0,1,1,24550.0,2012-08-01,2026,0,14,0,1
1.0,0.0,1,1,36309.0,2003-05-01,2006,0,23,20,1
1.0,0.0,1,2,27817.0,2019-10-01,2019,0,7,7,1
1.0,0.0,1,1,28912.0,2005-11-01,2026,0,21,0,1
1.0,1.0,1,1,66.0,2002-10-01,2025,0,24,1,1
2.0,0.0,1,2,20428.0,2006-03-01,2024,0,20,2,2
2.0,0.0,1,1,7225.0,2020-02-01,2020,0,6,6,2
1.0,1.0,1,2,104.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,1,27762.0,2014-02-01,2014,0,12,12,1
2.0,1.0,0,1,9300.0,2020-02-01,2020,0,6,6,2
1.0,1.0,1,2,104.0,2019-07-01,2019,0,7,7,1
2.0,0.0,1,1,14995.0,2014-10-01,2014,0,12,12,2
1.0,0.0,0,1,20998.0,2008-11-01,2022,0,18,4,1
1.0,0.0,1,2,17846.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,6100.0,2015-04-01,2015,0,11,11,2
1.0,1.0,1,1,6900.0,1995-09-01,2024,0,31,2,1
1.0,0.0,1,1,11679.0,2011-10-01,2025,0,15,1,1
2.0,1.0,1,1,10100.0,2005-04-01,2013,0,21,13,2
1.0,0.0,1,1,21792.0,2010-09-01,2013,0,16,13,1
1.0,1.0,1,1,77.0,2018-06-01,2018,0,8,8,1
1.0,0.0,0,1,33557.0,2007-04-01,2013,0,19,13,1
1.0,0.0,1,1,18784.0,2012-12-01,2026,0,14,0,1
2.0,1.0,1,1,10300.0,2010-09-01,2010,0,16,16,2
2.0,0.0,1,2,12460.0,2010-10-01,2010,0,16,16,2
1.0,1.0,1,1,78.0,2018-04-01,2018,0,8,8,1
1.0,1.0,1,3,9200.0,2006-05-01,2024,0,20,2,1
1.0,0.0,0,2,21166.0,2013-03-01,2013,0,13,13,1
1.0,1.0,1,1,61.0,2006-07-01,2025,0,20,1,1
2.0,1.0,1,2,7600.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,2,1100.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,13254.0,2016-11-01,2016,0,10,10,1
1.0,0.0,1,2,12887.0,2016-02-01,2016,0,10,10,1
1.0,1.0,1,2,26800.0,2016-02-01,2016,0,10,10,1
1.0,0.0,0,1,62861.0,2013-09-01,2013,0,13,13,1
1.0,0.0,1,2,1513.0,2005-05-01,2022,0,21,4,1
1.0,0.0,1,2,14767.0,2001-10-01,2026,0,25,0,1
2.0,0.0,1,1,26891.0,2008-04-01,2010,0,18,16,2
2.0,0.0,1,1,32285.0,2016-12-01,2016,0,10,10,2
2.0,0.0,1,1,30650.0,2012-12-01,2026,0,14,0,2
1.0,0.0,1,1,17612.0,2013-09-01,2013,0,13,13,1
1.0,1.0,1,2,12200.0,2005-11-01,2020,0,21,6,1
2.0,0.0,1,1,14149.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,429.0,2014-02-01,2014,0,12,12,1
1.0,1.0,1,2,100.0,2026-10-01,2004,0,0,22,1
2.0,0.0,1,2,495.0,2008-05-01,2010,0,18,16,2
2.0,0.0,1,2,18395.0,2013-10-01,2013,0,13,13,2
1.0,0.0,1,1,21808.0,2010-11-01,2010,0,16,16,1
1.0,0.0,1,1,39192.0,2013-05-01,2013,0,13,13,1
1.0,0.0,1,1,15771.0,2013-03-01,2013,0,13,13,1
2.0,0.0,1,2,8845.0,2009-05-01,2010,0,17,16,2
2.0,1.0,0,2,10000.0,2020-02-01,2020,0,6,6,2
2.0,0.0,1,2,27832.0,2014-07-01,2014,0,12,12,2
1.0,0.0,0,1,24546.0,2011-10-01,2025,0,15,1,1
2.0,1.0,1,2,1900.0,2017-03-01,2017,0,9,9,2
1.0,1.0,0,1,80.0,2010-08-01,2010,0,16,16,1
2.0,1.0,1,1,65.0,2007-03-01,2010,0,19,16,2
1.0,1.0,0,1,62.0,2012-09-01,2026,0,14,0,1
2.0,0.0,1,2,13515.0,2015-06-01,2015,0,11,11,2
2.0,0.0,1,1,6138.0,2006-07-01,2016,0,20,10,2
1.0,0.0,1,2,8048.0,2002-11-01,2013,0,24,13,1
2.0,0.0,1,2,2898.0,2003-08-01,2022,0,23,4,2
1.0,0.0,1,1,9.0,2010-12-01,2013,0,16,13,1
1.0,0.0,1,2,4260.0,2009-03-01,2026,0,17,0,1
1.0,0.0,1,2,17471.0,2009-06-01,2026,0,17,0,1
1.0,0.0,1,1,14054.0,2007-03-01,2015,0,19,11,1
1.0,1.0,0,1,7600.0,2009-08-01,2024,0,17,2,0
1.0,1.0,1,1,17400.0,2006-12-01,2024,0,20,2,0
2.0,0.0,1,1,10077.0,2009-11-01,2024,0,17,2,2
2.0,0.0,0,2,10702.0,2018-03-01,2018,0,8,8,2
1.0,0.0,1,1,9180.0,2006-02-01,2020,0,20,6,1
2.0,0.0,1,1,20074.0,2008-09-01,2025,0,18,1,2
1.0,0.0,0,2,33746.0,2010-06-01,2010,0,16,16,1
1.0,1.0,1,2,6100.0,2015-02-01,2015,0,11,11,1
2.0,0.0,1,1,21952.0,2011-03-01,2025,0,15,1,2
2.0,0.0,1,1,18217.0,2007-04-01,2022,0,19,4,2
1.0,0.0,1,1,16565.0,2012-05-01,2026,0,14,0,1
1.0,1.0,1,2,81.0,2006-03-01,2018,0,20,8,1
1.0,0.0,1,2,0.0,2002-12-01,2024,0,24,2,1
1.0,1.0,1,1,57.0,2013-12-01,2013,0,13,13,1
1.0,0.0,1,1,24274.0,2014-11-01,2014,0,12,12,1
1.0,0.0,1,1,33166.0,2008-08-01,2024,0,18,2,1
2.0,0.0,1,1,21820.0,2020-02-01,2020,0,6,6,2
2.0,0.0,1,2,19264.0,2015-08-01,2015,0,11,11,2
2.0,1.0,1,1,77.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,26136.0,2008-08-01,2024,0,18,2,1
1.0,0.0,1,1,27771.0,2014-12-01,2014,0,12,12,1
2.0,0.0,1,1,17117.0,2007-05-01,2010,0,19,16,2
1.0,1.0,1,1,58.0,2017-09-01,2017,0,9,9,1
2.0,0.0,1,2,15851.0,2014-03-01,2014,0,12,12,2
2.0,1.0,1,1,11000.0,2011-03-01,2015,0,15,11,2
1.0,0.0,1,2,16377.0,2010-09-01,2013,0,16,13,1
1.0,0.0,0,2,19127.0,2008-10-01,2026,0,18,0,1
2.0,1.0,1,1,9200.0,2010-04-01,2013,0,16,13,2
1.0,0.0,1,2,5553.0,2008-03-01,2015,0,18,11,1
1.0,1.0,1,1,75.0,2008-12-01,2022,0,18,4,1
2.0,1.0,1,1,7900.0,2025-11-01,2021,0,1,5,2
2.0,0.0,1,1,19250.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,2,5895.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,1,18891.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,12700.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,1,8500.0,2026-09-01,2025,0,0,1,2
1.0,1.0,1,1,8500.0,2010-09-01,2025,0,16,1,1
2.0,1.0,0,2,7400.0,2008-09-01,2025,0,18,1,2
2.0,1.0,1,1,12500.0,2020-02-01,2020,0,6,6,2
2.0,0.0,1,2,5616.0,2025-07-01,2010,0,1,16,2
1.0,1.0,1,1,30400.0,2003-08-01,2025,0,23,1,1
2.0,0.0,1,2,76343.0,2003-09-01,2014,0,23,12,2
1.0,0.0,1,2,46070.0,2007-04-01,2022,0,19,4,1
1.0,1.0,0,2,14900.0,2005-10-01,2024,0,21,2,1
2.0,0.0,0,1,3134.0,1992-11-01,2025,0,34,1,2
1.0,1.0,1,1,92.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,10600.0,2020-02-01,2020,0,6,6,2
1.0,1.0,1,1,67.0,2011-06-01,2025,0,15,1,1
2.0,0.0,1,1,13905.0,2011-05-01,2025,0,15,1,2
1.0,0.0,1,1,23220.0,2011-11-01,2025,0,15,1,1
1.0,0.0,1,1,39606.0,2002-09-01,2022,0,24,4,1
2.0,1.0,1,2,15500.0,2019-02-01,2019,0,7,7,2
2.0,1.0,1,2,20800.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,23310.0,2009-09-01,2024,0,17,2,1
2.0,0.0,1,1,22015.0,2011-12-01,2025,0,15,1,2
2.0,0.0,0,2,25808.0,2010-08-01,2010,0,16,16,2
2.0,1.0,1,2,4500.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,2,26531.0,2014-09-01,2014,0,12,12,1
2.0,0.0,1,2,22641.0,2011-06-01,2025,0,15,1,2
1.0,1.0,1,2,13100.0,2008-03-01,2015,0,18,11,1
2.0,0.0,1,2,6407.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,1,91.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,2,1200.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,11102.0,2026-04-01,2026,0,0,0,1
1.0,1.0,0,2,91.0,2009-04-01,2014,0,17,12,1
1.0,0.0,1,1,22679.0,1997-08-01,2014,0,29,12,1
1.0,0.0,1,2,13326.0,2010-04-01,2010,0,16,16,1
2.0,0.0,1,1,13778.0,2010-12-01,2015,0,16,11,2
2.0,1.0,1,2,10400.0,2009-09-01,2025,0,17,1,2
1.0,0.0,1,2,6863.0,2011-11-01,2025,0,15,1,1
1.0,0.0,1,1,16633.0,2010-02-01,2010,0,16,16,1
1.0,0.0,1,1,29391.0,2008-07-01,2025,0,18,1,1
1.0,1.0,1,1,19000.0,2007-08-01,2025,0,19,1,0
1.0,0.0,1,1,14541.0,2011-11-01,2025,0,15,1,1
2.0,0.0,1,2,1484.0,2006-10-01,2025,0,20,1,2
1.0,0.0,0,1,31192.0,2014-10-01,2014,0,12,12,1
1.0,0.0,0,2,29708.0,2007-03-01,2024,0,19,2,1
1.0,1.0,1,1,27200.0,2008-05-01,2025,0,18,1,1
1.0,0.0,1,1,36344.0,2010-07-01,2010,0,16,16,1
1.0,1.0,1,2,8900.0,2012-06-01,2026,0,14,0,1
1.0,0.0,1,2,1236.0,2007-12-01,2010,0,19,16,1
2.0,0.0,1,1,11037.0,2005-04-01,2026,0,21,0,2
2.0,1.0,1,2,5000.0,2005-02-01,2022,0,21,4,2
1.0,1.0,1,1,9700.0,2007-12-01,2025,0,19,1,1
1.0,0.0,1,2,14179.0,2012-06-01,2026,0,14,0,1
1.0,0.0,1,1,25021.0,2009-04-01,2024,0,17,2,1
1.0,1.0,0,1,63.0,2008-06-01,2010,0,18,16,1
1.0,1.0,1,1,84.0,2016-11-01,2016,0,10,10,1
2.0,0.0,1,2,18733.0,2008-09-01,2014,0,18,12,2
1.0,1.0,1,2,38.0,2001-10-01,2007,0,25,19,1
1.0,0.0,1,1,21895.0,2009-06-01,2024,0,17,2,1
2.0,1.0,1,2,8700.0,2002-04-01,2010,0,24,16,2
1.0,0.0,1,2,16050.0,2003-03-01,2006,0,23,20,1
1.0,0.0,1,2,17257.0,2005-12-01,2024,0,21,2,1
2.0,0.0,1,2,20573.0,2008-11-01,2015,0,18,11,2
1.0,0.0,1,1,18829.0,2019-03-01,2019,0,7,7,1
2.0,0.0,1,1,16619.0,2010-11-01,2010,0,16,16,2
1.0,1.0,1,2,2200.0,2019-09-01,2019,0,7,7,1
1.0,0.0,1,1,17691.0,2009-05-01,2024,0,17,2,1
1.0,0.0,1,1,11910.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,1,13971.0,2010-12-01,2010,0,16,16,2
1.0,1.0,1,2,7100.0,2003-10-01,2017,0,23,9,1
2.0,1.0,1,1,0.0,2016-05-01,2016,0,10,10,2
1.0,1.0,1,1,12700.0,2007-04-01,2015,0,19,11,1
2.0,0.0,1,2,25292.0,2009-06-01,2024,0,17,2,2
2.0,0.0,1,1,12721.0,2005-09-01,2015,0,21,11,2
1.0,0.0,1,2,18320.0,2010-04-01,2010,0,16,16,1
1.0,0.0,1,1,20270.0,2009-03-01,2024,0,17,2,1
2.0,0.0,1,1,18254.0,2013-08-01,2013,0,13,13,2
2.0,0.0,1,1,24104.0,2009-11-01,2024,0,17,2,2
1.0,1.0,1,1,10900.0,2012-06-01,2026,0,14,0,1
2.0,0.0,1,1,23260.0,2007-05-01,2010,0,19,16,2
2.0,0.0,0,1,20776.0,2011-05-01,2025,0,15,1,2
1.0,1.0,1,2,7300.0,2017-03-01,2017,0,9,9,1
2.0,0.0,1,2,10124.0,2003-06-01,2018,0,23,8,2
1.0,0.0,1,2,18060.0,2002-09-01,2019,0,24,7,1
1.0,0.0,1,1,7546.0,2026-03-01,2010,0,0,16,1
2.0,0.0,1,1,9062.0,2010-11-01,2010,0,16,16,2
1.0,1.0,1,1,17900.0,2008-06-01,2010,0,18,16,1
1.0,0.0,1,2,30909.0,2008-05-01,2013,0,18,13,1
2.0,0.0,0,2,2722.0,1997-11-01,2016,0,29,10,2
2.0,0.0,1,1,28762.0,2018-03-01,2018,0,8,8,2
1.0,1.0,0,1,67.0,2000-12-01,2025,0,26,1,1
1.0,0.0,1,1,44345.0,2013-08-01,2013,0,13,13,1
1.0,0.0,1,2,2209.0,2006-05-01,2013,0,20,13,1
1.0,0.0,1,2,24582.0,2003-04-01,2026,0,23,0,1
2.0,0.0,0,1,1017.0,2005-09-01,2010,0,21,16,2
1.0,0.0,1,1,11625.0,2005-02-01,2014,0,21,12,1
1.0,0.0,1,1,17882.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,1,1000.0,2013-02-01,2013,0,13,13,2
2.0,0.0,1,1,37491.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,2,59.0,2007-03-01,2015,0,19,11,2
1.0,0.0,0,2,6384.0,2008-07-01,2017,0,18,9,1
1.0,1.0,1,2,24.0,2009-07-01,2016,0,17,10,1
1.0,0.0,1,2,11994.0,2025-11-01,2025,0,1,1,1
1.0,0.0,1,1,8747.0,1998-07-01,2007,0,28,19,1
1.0,1.0,1,1,9500.0,2007-10-01,2025,0,19,1,0
1.0,0.0,1,1,1264.0,2010-10-01,2019,0,16,7,1
2.0,0.0,1,2,7233.0,2008-06-01,2025,0,18,1,2
1.0,0.0,1,1,1264.0,1998-05-01,2014,0,28,12,1
1.0,0.0,0,1,31307.0,2006-03-01,2010,0,20,16,1
2.0,0.0,1,2,19525.0,2015-03-01,2015,0,11,11,2
1.0,1.0,1,2,6200.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,3,21700.0,2008-07-01,2015,0,18,11,1
1.0,1.0,1,1,7100.0,2007-08-01,2024,0,19,2,1
1.0,1.0,1,2,6700.0,2012-03-01,2026,0,14,0,1
1.0,1.0,1,1,68.0,2002-07-01,2025,0,24,1,1
1.0,1.0,1,2,10800.0,2025-12-01,2021,0,1,5,1
2.0,0.0,1,2,9952.0,2002-07-01,2010,0,24,16,2
1.0,1.0,1,2,12200.0,2003-05-01,2024,0,23,2,1
1.0,1.0,1,2,3700.0,2008-11-01,2025,0,18,1,0
1.0,1.0,1,1,11300.0,2010-05-01,2025,0,16,1,1
1.0,0.0,1,1,18510.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,2,2070.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,1,55750.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,52.0,2005-09-01,2022,0,21,4,2
2.0,1.0,1,1,13200.0,2019-09-01,2019,0,7,7,2
2.0,0.0,1,2,34284.0,2014-11-01,2014,0,12,12,2
1.0,0.0,1,2,9257.0,2010-07-01,2018,0,16,8,1
1.0,0.0,1,2,7623.0,2010-02-01,2015,0,16,11,1
2.0,0.0,1,1,9741.0,2014-07-01,2014,0,12,12,2
1.0,0.0,1,1,11749.0,1998-10-01,2022,0,28,4,1
1.0,0.0,1,2,10792.0,2026-02-01,2022,0,0,4,1
1.0,1.0,1,2,21000.0,2013-05-01,2013,0,13,13,0
1.0,0.0,1,2,20362.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,1,20653.0,2012-06-01,2026,0,14,0,2
1.0,0.0,1,2,2629.0,2008-07-01,2017,0,18,9,1
1.0,0.0,1,1,21686.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,2,13979.0,2000-10-01,2007,0,26,19,1
2.0,0.0,1,1,15459.0,2008-03-01,2010,0,18,16,2
2.0,0.0,1,2,10756.0,2010-09-01,2018,0,16,8,2
2.0,0.0,1,2,11869.0,2013-03-01,2013,0,13,13,2
2.0,0.0,1,1,11029.0,2020-02-01,2020,0,6,6,2
2.0,0.0,1,1,32043.0,2001-10-01,2024,0,25,2,2
2.0,1.0,1,1,19400.0,1996-10-01,2026,0,30,0,2
1.0,0.0,1,2,25740.0,2014-04-01,2014,0,12,12,1
1.0,0.0,1,2,12594.0,2005-09-01,2014,0,21,12,1
2.0,1.0,1,1,5800.0,1998-05-01,2024,0,28,2,2
1.0,0.0,1,2,14824.0,2026-12-01,2025,0,0,1,1
